,Unnamed: 0,id,tag,csn,Choicesituation,Scenario,Block,CS,Choice_,ASCsq,ROAD,DIST,FREQ,PARK,RECRE,PRICE,Abgeschlossen,LetzteSeite,Datumgestartet,DatumletzteAktivitt,AGE,STAY,WasistIhrePostleitzahl,Beruf_Sonst,WasstudierenSie,WasstudierenSieSonstiges,WieweitistdienchsteHaltest,WennjawievielwrdenSieeinm,GEN,PROF,MODE,MODEFR,COMMODE,INCOME,SindSiegrundstzlichbereitf,WrenSiebereitsichfrdasP,WelcheParteihabenSiebeider,CHILD,RES,OWNB,OWNC,_merge,CF,CF_car,CF_stay,CF_pt,CF_age,CF_male,CF_income,CF_child,CF_bike,BIKELANE,BIKESEP,DIST6,DIST3,FREQ_HIGHER,FREQ_HIGHEST,UNGUARDED,GUARDED,ID_1
605,605,38,0,202,14,3,3,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
606,606,38,0,203,21,1,3,Konzept A,1,0,2,1,2,2,3,2,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17
607,607,38,0,203,21,2,3,Konzept A,0,0,1,1,3,3,3,1,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17
608,608,38,0,203,21,3,3,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
609,609,38,0,204,24,1,3,Konzept A,1,0,3,1,3,3,2,1,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,17
610,610,38,0,204,24,2,3,Konzept A,0,0,1,2,3,3,2,5,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,17
611,611,38,0,204,24,3,3,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
612,612,38,0,205,26,1,3,Konzept B,0,0,1,1,3,3,1,6,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17
613,613,38,0,205,26,2,3,Konzept B,1,0,1,1,1,1,1,4,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
614,614,38,0,205,26,3,3,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
615,615,38,0,206,33,1,3,Konzept B,0,0,1,3,3,1,2,1,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17
616,616,38,0,206,33,2,3,Konzept B,1,0,2,3,2,1,1,2,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17
617,617,38,0,206,33,3,3,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
618,618,38,0,207,36,1,3,Konzept A,1,0,2,3,1,2,1,3,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17
619,619,38,0,207,36,2,3,Konzept A,0,0,2,1,2,1,3,6,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17
620,620,38,0,207,36,3,3,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:29:38,44,2014-07-08 10:23:08,2014-07-08 10:29:38,24.0,1.0,10119.0,,Sonstiges,Philosophie,1,,0,Student_in,2,4,3,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
621,621,39,1,208,1,1,1,Konzept A,1,0,2,2,1,3,2,5,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18
622,622,39,0,208,1,2,1,Konzept A,0,0,1,3,2,1,2,1,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18
623,623,39,0,208,1,3,1,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
624,624,39,0,209,6,1,1,Konzept A,1,0,1,1,1,2,2,5,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
625,625,39,0,209,6,2,1,Konzept A,0,0,3,2,3,1,1,3,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18
626,626,39,0,209,6,3,1,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
627,627,39,0,210,7,1,1,Konzept A,1,0,2,1,2,1,1,3,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18
628,628,39,0,210,7,2,1,Konzept A,0,0,3,3,3,1,2,5,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18
629,629,39,0,210,7,3,1,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
630,630,39,0,211,13,1,1,Konzept B,0,0,1,1,2,2,1,4,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18
631,631,39,0,211,13,2,1,Konzept B,1,0,2,2,1,2,3,2,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
632,632,39,0,211,13,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
633,633,39,0,212,18,1,1,Konzept B,0,0,3,3,2,1,1,4,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,18
634,634,39,0,212,18,2,1,Konzept B,1,0,1,1,2,2,2,1,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18
635,635,39,0,212,18,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
636,636,39,0,213,19,1,1,Konzept A,1,0,1,3,3,3,3,2,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18
637,637,39,0,213,19,2,1,Konzept A,0,0,1,2,2,2,3,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18
638,638,39,0,213,19,3,1,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
639,639,39,0,214,25,1,1,Keine autofreie Stadt,0,0,3,3,3,1,3,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18
640,640,39,0,214,25,2,1,Keine autofreie Stadt,0,0,3,1,3,3,1,3,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18
641,641,39,0,214,25,3,1,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
642,642,39,0,215,30,1,1,Konzept B,0,0,2,2,3,3,3,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,18
643,643,39,0,215,30,2,1,Konzept B,1,0,2,3,1,3,3,2,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18
644,644,39,0,215,30,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
645,645,39,0,216,31,1,1,Konzept B,0,0,3,2,1,2,2,1,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18
646,646,39,0,216,31,2,1,Konzept B,1,0,2,1,1,3,1,4,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,matched (3),1.0,1.0,1.0,4.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18
647,647,39,0,216,31,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:31:18,44,2014-07-08 10:23:10,2014-07-08 10:31:18,31.0,20.0,10405.0,,Sonstiges,Sport und Reha,5,,1,Student_in,3,4,3,2,Nein,Nein,AFD,1,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
648,648,41,1,217,5,1,4,Keine autofreie Stadt,0,0,2,3,1,1,1,5,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19
649,649,41,0,217,5,2,4,Keine autofreie Stadt,0,0,1,2,1,3,1,5,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19
650,650,41,0,217,5,3,4,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
651,651,41,0,218,10,1,4,Konzept B,0,0,1,1,1,1,3,3,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
652,652,41,0,218,10,2,4,Konzept B,1,0,2,2,2,3,2,1,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,19
653,653,41,0,218,10,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
654,654,41,0,219,11,1,4,Konzept B,0,0,3,1,2,3,1,5,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19
655,655,41,0,219,11,2,4,Konzept B,1,0,2,3,2,3,1,3,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19
656,656,41,0,219,11,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
657,657,41,0,220,17,1,4,Keine autofreie Stadt,0,0,1,2,2,3,3,4,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,19
658,658,41,0,220,17,2,4,Keine autofreie Stadt,0,0,2,1,3,1,2,6,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19
659,659,41,0,220,17,3,4,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
660,660,41,0,221,22,1,4,Konzept B,0,0,3,3,2,3,2,2,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,19
661,661,41,0,221,22,2,4,Konzept B,1,0,3,1,1,1,3,2,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19
662,662,41,0,221,22,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
663,663,41,0,222,23,1,4,Konzept B,0,0,2,3,3,2,3,4,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,19
664,664,41,0,222,23,2,4,Konzept B,1,0,3,2,1,1,2,1,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19
665,665,41,0,222,23,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
666,666,41,0,223,29,1,4,Keine autofreie Stadt,0,0,3,1,3,2,2,6,2014-07-08 10:36:48,44,2014-07-08 10:23:13,2014-07-08 10:36:48,37.0,13.0,10115.0,,,,3,,0,berufstätig,3,2,3,3,Nein,Nein,Grüne,2,1,1,1,matched (3),1.0,1.0,1.0,2.0,37.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19
